TrialNum,Word,WordCategory,FishType,WordList,WordValence,WordReputation,CorrectResp,IncorrectResp,FishTypeFile,Round,WordType,Condition,weather_thisRepN,weather_thisTrialN,weather_thisN,weather_thisIndex,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,boat_thisRepN,boat_thisTrialN,boat_thisN,boat_thisIndex,para_thisRepN,para_thisTrialN,para_thisN,para_thisIndex,fish_thisRepN,fish_thisTrialN,fish_thisN,fish_thisIndex,fis_temp_thisRepN,fis_temp_thisTrialN,fis_temp_thisN,fis_temp_thisIndex,fis_round_thisRepN,fis_round_thisTrialN,fis_round_thisN,fis_round_thisIndex,fis_trials_thisRepN,fis_trials_thisTrialN,fis_trials_thisN,fis_trials_thisIndex,fis_main_break_thisRepN,fis_main_break_thisTrialN,fis_main_break_thisN,fis_main_break_thisIndex,fis_slider_2_started,Fish_2_started,fis_WordBox_2_started,fis_Words_2_started,fis_slider_2_response,fis_slider_2_rt,Response_2,Feedback_2,fis_BackGround_Feedback_2_started,fis_Feedbacks_2_started,fis_Feedbacks_2_stopped,fis_BackGround_Feedback_2_stopped,fis_slider_started,fis_BackGround_started,Fish_started,fis_WordBox_started,fis_Words_started,fis_slider_response,fis_slider_rt,Response,Feedback,fis_BackGround_Feedback_started,fis_Feedbacks_started,fis_Feedbacks_stopped,fis_BackGround_Feedback_stopped,fis_roundN,id_,x___,x__,weather,boat,parachute,fish,test_mode,date,expName,psychopyVersion,frameRate
20,넌 편안해,1,Green,A,5.91666666666667,5.86666666666667,ScrollDown,ScrollUp,Green.png,1,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,19,19,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,243.797284099972,243.797284099972,243.797284099972,243.797284099972,243.797284099972,1.30092592592593,0.982280700001866,ScrollDown,정답,244.784275299986,244.784275299986,245.284398399992,245.810743000009,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
21,넌 품위있어,2,Orange,B,5.29166666666667,4.46666666666667,ScrollUp,ScrollDown,Orange.png,1,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,20,20,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,245.810743000009,245.810743000009,245.810743000009,245.810743000009,245.810743000009,1.9429012345679,0.931545900064521,ScrollUp,정답,246.734233199968,246.734233199968,247.235179099953,247.756982699968,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
22,넌 빈틈없어,3,Green,A,4.83333333333333,3.96666666666667,ScrollDown,ScrollUp,Green.png,1,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,21,21,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,247.756982699968,247.756982699968,247.756982699968,247.756982699968,247.756982699968,1.27623456790123,1.0505374999484,ScrollDown,정답,248.801496200031,248.801496200031,249.301253999933,249.810759500018,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
23,넌 상상력없어,4,Orange,B,2.83333333333333,3.13333333333333,ScrollUp,ScrollDown,Orange.png,1,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,22,22,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,249.810759500018,249.810759500018,249.810759500018,249.810759500018,249.810759500018,1.93672839506173,1.16667499998584,ScrollUp,정답,250.984682000009,250.984682000009,251.484388699988,252.002168999985,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
24,넌 지혜로워,2,Orange,B,6.33333333333333,4.63333333333333,ScrollUp,ScrollDown,Orange.png,1,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,23,23,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,252.002168999985,252.002168999985,252.002168999985,252.002168999985,252.002168999985,1.77932098765432,0.784242699970491,ScrollUp,정답,252.784344899934,252.784344899934,253.284389800043,253.808405500022,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
25,넌 시끄러워,4,Green,A,2.83333333333333,3.03333333333333,ScrollDown,ScrollUp,Green.png,1,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,24,24,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,253.808405500022,253.808405500022,253.808405500022,253.808405500022,253.808405500022,1.2608024691358,1.53301120002288,ScrollDown,정답,255.334221599973,255.334221599973,255.834303900017,256.364990900038,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
26,넌 만사태평이야,3,Orange,B,4,4.33333333333333,ScrollUp,ScrollDown,Orange.png,1,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,256.364990900038,256.364990900038,256.364990900038,256.364990900038,256.364990900038,1.47222222222222,0.782882699975744,NoResponse,무응답,257.13426099997,257.13426099997,257.634688399965,258.164988899953,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
27,넌 붙임성있어,1,Green,A,5.70833333333333,5.63333333333333,ScrollDown,ScrollUp,Green.png,1,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,26,26,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,258.164988899953,258.164988899953,258.164988899953,258.164988899953,258.164988899953,1.32716049382716,1.43312159995548,ScrollDown,정답,259.584367200034,259.584367200034,260.084211300011,260.595650500036,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
28,넌 영리해,2,Green,A,6,4.03333333333333,ScrollDown,ScrollUp,Green.png,1,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,27,27,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,260.595650500036,260.595650500036,260.595650500036,260.595650500036,260.595650500036,1.375,1.28318069991656,ScrollDown,정답,261.884171299986,261.884171299986,262.384180099936,262.898023599992,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
29,넌 열심이야,1,Orange,B,6.04166666666667,5.83333333333333,ScrollUp,ScrollDown,Orange.png,1,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,28,28,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,262.898023599992,262.898023599992,262.898023599992,262.898023599992,262.898023599992,1.96141975308642,1.16576479992364,ScrollUp,정답,264.067573599983,264.067573599983,264.567585399956,265.074571399949,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
30,넌 인기없어,4,Orange,B,3,3.3,ScrollUp,ScrollDown,Orange.png,1,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,29,29,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,265.074571399949,265.074571399949,265.074571399949,265.074571399949,265.074571399949,1.8858024691358,0.783228699932806,ScrollUp,정답,265.867514199927,265.867514199927,266.367879300029,266.884514100035,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
31,넌 익살스러워,3,Green,A,4.70833333333333,4.83333333333333,ScrollDown,ScrollUp,Green.png,1,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,30,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,266.884514100035,266.884514100035,266.884514100035,266.884514100035,266.884514100035,1.38888888888889,0.783348899916746,ScrollDown,정답,267.667603799957,267.667603799957,268.168112499989,268.67613129993,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
32,넌 이기적이야,5,Orange,B,2.29166666666667,2.33333333333333,ScrollUp,ScrollDown,Orange.png,1,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,31,31,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,268.67613129993,268.67613129993,268.67613129993,268.67613129993,268.67613129993,1.8641975308642,0.715867399936542,ScrollUp,정답,269.401674199966,269.401674199966,269.901444899966,270.412021099939,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
33,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,1,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,32,32,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,270.412021099939,270.412021099939,270.412021099939,270.412021099939,270.412021099939,1.19907407407407,2.54963950009551,ScrollDown,정답,272.968689400004,272.968689400004,273.467564099934,273.981398500036,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
34,넌 기회주의자야,5,Green,A,2.875,2.13333333333333,ScrollDown,ScrollUp,Green.png,1,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,33,33,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,273.981398500036,273.981398500036,273.981398500036,273.981398500036,273.981398500036,1.23148148148148,1.24912629998289,ScrollDown,정답,275.234481199994,275.234481199994,275.734340699972,276.235792299965,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
NaN,,NaN,,,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,2,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
NaN,,NaN,,,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
1,넌 미성숙해,4,Green,A,3,3.2,ScrollDown,ScrollUp,Green.png,2,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,314.806650299928,314.806650299928,314.806650299928,314.806650299928,314.806650299928,1.24228395061728,1.01800370006822,ScrollDown,정답,315.834144099965,315.834144099965,316.334303200012,316.859789000009,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
2,넌 반사회적이야,5,Orange,B,2.41666666666667,2.03333333333333,ScrollUp,ScrollDown,Orange.png,2,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,316.859789000009,316.859789000009,316.859789000009,316.859789000009,316.859789000009,1.63117283950617,0.832382799941115,ScrollUp,정답,317.685068799998,317.685068799998,318.184126600041,318.707135300036,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
3,넌 유능해,2,Green,A,6.20833333333333,4.43333333333333,ScrollDown,ScrollUp,Green.png,2,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,318.707135300036,318.707135300036,318.707135300036,318.707135300036,318.707135300036,1.27777777777778,2.16627080005128,ScrollDown,정답,320.867440699949,320.867440699949,321.367786200019,321.876573199988,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
4,넌 능숙해,2,Orange,B,5.66666666666667,4.73333333333333,ScrollUp,ScrollDown,Orange.png,2,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,321.876573199988,321.876573199988,321.876573199988,321.876573199988,321.876573199988,1.59259259259259,0.766745200031437,ScrollUp,정답,322.651268700021,322.651268700021,323.151974100037,323.671418900019,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
5,넌 진부해,4,Orange,B,2.45833333333333,3.16666666666667,ScrollUp,ScrollDown,Orange.png,2,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,323.671418900019,323.671418900019,323.671418900019,323.671418900019,323.671418900019,1.63271604938272,0.865303099970333,ScrollUp,정답,324.534395199968,324.534395199968,325.034164699959,325.539291399997,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
6,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,325.539291399997,325.539291399997,325.539291399997,325.539291399997,325.539291399997,1.29320987654321,1.10076890001073,ScrollDown,오답,326.651075799949,326.651075799949,327.151475699968,327.673350199941,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
7,넌 엄격해,3,Green,A,4.16666666666667,4.1,ScrollDown,ScrollUp,Green.png,2,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,327.673350199941,327.673350199941,327.673350199941,327.673350199941,327.673350199941,1.41512345679012,0.822848400101066,ScrollDown,정답,328.484518899932,328.484518899932,328.984269000008,329.494653900038,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
8,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,7,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,329.494653900038,329.494653900038,329.494653900038,329.494653900038,329.494653900038,2,0.96604829991702,ScrollUp,정답,330.467752399971,330.467752399971,330.967902999953,331.479922499973,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
9,넌 대담해,3,Orange,B,4.875,4.86666666666667,ScrollUp,ScrollDown,Orange.png,2,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,331.479922499973,331.479922499973,331.479922499973,331.479922499973,331.479922499973,1.22067901234568,0.998552300035954,ScrollDown,오답,332.485641799984,332.485641799984,332.984488799935,NaN,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
10,넌 꾸준해,1,Green,A,5.91666666666667,5.8,ScrollDown,ScrollUp,Green.png,2,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,9,9,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,333.524167699972,333.524167699972,333.524167699972,333.524167699972,333.524167699972,1.30401234567901,0.883452799986117,ScrollDown,정답,334.402144299936,334.402144299936,334.917710399954,NaN,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
11,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,10,10,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,335.425343399984,335.425343399984,335.425343399984,335.425343399984,335.425343399984,1.43672839506173,1.45752449997235,ScrollDown,정답,336.884289199952,336.884289199952,337.384188600001,337.899569700006,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
12,넌 독선적이야,5,Green,A,2.45833333333333,1.93333333333333,ScrollDown,ScrollUp,Green.png,2,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,11,11,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,337.899569700006,337.899569700006,337.899569700006,337.899569700006,337.899569700006,1.40123456790123,0.8994608001085,ScrollDown,정답,338.800984399975,338.800984399975,339.301021300023,339.805776800029,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
13,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,12,12,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,339.805776800029,339.805776800029,339.805776800029,339.805776800029,339.805776800029,1.90586419753086,0.916848700027913,ScrollUp,정답,340.734203599975,340.734203599975,341.234127099975,341.764325900003,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
14,넌 책임감있어,1,Orange,B,6.34782608695652,6,ScrollUp,ScrollDown,Orange.png,2,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,13,13,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,341.764325900003,341.764325900003,341.764325900003,341.764325900003,341.764325900003,1.27623456790123,0.898881800007075,ScrollDown,오답,342.651355299982,342.651355299982,343.151104199933,343.663240200025,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
15,넌 문학적이야,3,Green,A,4.70833333333333,4.33333333333333,ScrollDown,ScrollUp,Green.png,2,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,14,14,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,343.663240200025,343.663240200025,343.663240200025,343.663240200025,343.663240200025,1.33487654320988,1.53984009998385,ScrollDown,정답,345.200952499988,345.200952499988,345.701666399953,346.210953500005,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
16,넌 재미있어,1,Orange,B,5.875,5.7,ScrollUp,ScrollDown,Orange.png,2,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,15,15,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,346.210953500005,346.210953500005,346.210953500005,346.210953500005,346.210953500005,1.8070987654321,1.23270170006435,ScrollUp,정답,347.451394899981,347.451394899981,347.950832300005,348.458886499982,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
17,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,16,16,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,348.458886499982,348.458886499982,348.458886499982,348.458886499982,348.458886499982,1.22067901234568,1.43238410004415,ScrollDown,정답,349.900966599933,349.900966599933,350.401068800013,350.914669799968,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
